commune_code;commune_name;exprimes_nb;vote_C;vote_D;vote_ED;vote_G;resultat_election_2022
38450;Saint-Quentin-sur-Isère;886;330.0;61.0;299.0;196.0;Centre
38451;Saint-Romain-de-Jalionas;1977;564.0;137.0;939.0;337.0;Extrême-Droite
38452;Saint-Romain-de-Surieu;282;88.0;16.0;117.0;61.0;Extrême-Droite
38453;Saint-Romans;1089;396.0;78.0;376.0;239.0;Centre
38454;Saint-Sauveur;1060;357.0;65.0;393.0;245.0;Extrême-Droite
38455;Saint-Savin;2527;858.0;209.0;970.0;490.0;Extrême-Droite
38456;Châtel en Trièves;358;124.0;27.0;79.0;128.0;Gauche
38457;Saint-Siméon-de-Bressieux;1594;467.0;132.0;560.0;435.0;Extrême-Droite
38458;Saint-Sorlin-de-Morestel;355;97.0;32.0;159.0;67.0;Extrême-Droite
38459;Saint-Sorlin-de-Vienne;601;194.0;63.0;244.0;100.0;Extrême-Droite
38460;Saint-Sulpice-des-Rivoires;291;103.0;28.0;94.0;66.0;Centre
38462;Saint-Théoffrey;370;135.0;22.0;98.0;115.0;Centre
38463;Saint-Vérand;1080;406.0;72.0;337.0;265.0;Centre
38464;Saint-Victor-de-Cessieu;1224;355.0;106.0;531.0;232.0;Extrême-Droite
38465;Saint-Victor-de-Morestel;694;187.0;47.0;308.0;152.0;Extrême-Droite
38466;Saint-Vincent-de-Mercuze;1056;481.0;98.0;240.0;237.0;Centre
38467;Salagnon;865;284.0;46.0;388.0;147.0;Extrême-Droite
38468;Salaise-sur-Sanne;2337;680.0;117.0;848.0;692.0;Extrême-Droite
38469;La Salette-Fallavaux;103;35.0;8.0;41.0;19.0;Extrême-Droite
38470;La Salle-en-Beaumont;236;57.0;17.0;99.0;63.0;Extrême-Droite
38471;Le Sappey-en-Chartreuse;832;389.0;41.0;110.0;292.0;Centre
38472;Sarcenas;157;63.0;7.0;18.0;69.0;Gauche
38473;Sardieu;649;169.0;65.0;287.0;128.0;Extrême-Droite
38474;Sassenage;6405;2495.0;371.0;1942.0;1597.0;Centre
38475;Satolas-et-Bonce;1516;486.0;100.0;674.0;256.0;Extrême-Droite
38476;Savas-Mépin;554;153.0;39.0;272.0;90.0;Extrême-Droite
38478;Séchilienne;618;180.0;29.0;225.0;184.0;Extrême-Droite
38479;Porte-des-Bonnevaux;1208;387.0;105.0;504.0;212.0;Extrême-Droite
38480;Septème;1296;402.0;81.0;601.0;212.0;Extrême-Droite
38481;Sérézin-de-la-Tour;676;241.0;47.0;262.0;126.0;Extrême-Droite
38483;Sermérieu;1065;331.0;79.0;436.0;219.0;Extrême-Droite
38484;Serpaize;1220;424.0;68.0;480.0;248.0;Extrême-Droite
38485;Seyssinet-Pariset;6413;2456.0;376.0;1714.0;1867.0;Centre
38486;Seyssins;4762;2203.0;306.0;1150.0;1103.0;Centre
38487;Seyssuel;1344;566.0;99.0;410.0;269.0;Centre
38488;Siccieu-Saint-Julien-et-Carisieu;373;125.0;39.0;127.0;82.0;Extrême-Droite
38489;Siévoz;92;30.0;1.0;20.0;41.0;Gauche
38490;Sillans;1138;387.0;69.0;436.0;246.0;Extrême-Droite
38492;Sinard;440;159.0;22.0;101.0;158.0;Centre
38494;Soleymieu;528;173.0;47.0;224.0;84.0;Extrême-Droite
38495;La Sône;338;108.0;21.0;120.0;89.0;Extrême-Droite
38496;Sonnay;799;235.0;61.0;344.0;159.0;Extrême-Droite
38497;Sousville;117;40.0;10.0;48.0;19.0;Extrême-Droite
38498;Succieu;477;137.0;40.0;194.0;106.0;Extrême-Droite
38499;Susville;646;135.0;41.0;282.0;188.0;Extrême-Droite
38500;Têche;348;99.0;29.0;140.0;80.0;Extrême-Droite
38501;Tencin;1058;353.0;71.0;370.0;264.0;Extrême-Droite
38503;La Terrasse;1630;642.0;96.0;441.0;451.0;Centre
38504;Theys;1481;595.0;113.0;368.0;405.0;Centre
38505;Thodure;482;176.0;28.0;169.0;109.0;Centre
38507;Tignieu-Jameyzieu;3943;1187.0;210.0;1537.0;1009.0;Extrême-Droite
38508;Torchefelon;478;176.0;28.0;166.0;108.0;Centre
38509;La Tour-du-Pin;3258;1002.0;244.0;1100.0;912.0;Extrême-Droite
38511;Le Touvet;1993;790.0;136.0;550.0;517.0;Centre
38512;Tramolé;462;205.0;39.0;138.0;80.0;Centre
38513;Treffort;179;85.0;14.0;38.0;42.0;Centre
38514;Tréminis;170;48.0;16.0;40.0;66.0;Gauche
38515;Trept;1216;407.0;83.0;502.0;224.0;Extrême-Droite
38516;La Tronche;3235;1567.0;248.0;517.0;903.0;Centre
38517;Tullins;4018;1374.0;219.0;1233.0;1192.0;Centre
38518;Valbonnais;371;152.0;24.0;96.0;99.0;Centre
38519;Valencin;1696;614.0;110.0;695.0;277.0;Extrême-Droite
38520;Valencogne;403;172.0;27.0;136.0;68.0;Centre
38521;La Valette;49;20.0;1.0;8.0;20.0;Gauche
38522;Valjouffrey;154;54.0;12.0;38.0;50.0;Centre
38523;Varacieux;552;190.0;34.0;228.0;100.0;Extrême-Droite
38524;Varces-Allières-et-Risset;4107;1559.0;266.0;1361.0;921.0;Centre
38525;Vasselin;277;79.0;24.0;120.0;54.0;Extrême-Droite
38526;Vatilieu;277;116.0;21.0;79.0;61.0;Centre
38527;Vaujany;318;140.0;13.0;105.0;60.0;Centre
38528;Vaulnaveys-le-Bas;833;333.0;33.0;270.0;197.0;Centre
38529;Vaulnaveys-le-Haut;2567;1173.0;190.0;666.0;538.0;Centre
38530;Vaulx-Milieu;1454;548.0;87.0;514.0;305.0;Centre
38531;Velanne;327;111.0;23.0;113.0;80.0;Extrême-Droite
38532;Vénérieu;512;192.0;38.0;219.0;63.0;Extrême-Droite
38533;Venon;535;232.0;36.0;97.0;170.0;Centre
38535;Vernas;163;48.0;12.0;55.0;48.0;Extrême-Droite
38536;Vernioz;888;304.0;65.0;360.0;159.0;Extrême-Droite
38537;La Verpillière;3344;1049.0;190.0;1193.0;912.0;Extrême-Droite
38538;Le Versoud;2816;1135.0;162.0;826.0;693.0;Centre
38539;Vertrieu;392;106.0;27.0;166.0;93.0;Extrême-Droite
38540;Veurey-Voroize;872;333.0;59.0;276.0;204.0;Centre
38542;Veyssilieu;258;102.0;16.0;84.0;56.0;Centre
38543;Vézeronce-Curtin;1264;372.0;82.0;589.0;221.0;Extrême-Droite
38544;Vienne;13707;4770.0;976.0;3550.0;4411.0;Centre
38545;Vif;5190;1883.0;303.0;1797.0;1207.0;Centre
38546;Vignieu;577;170.0;40.0;248.0;119.0;Extrême-Droite
38547;Villard-Bonnot;3866;1322.0;199.0;1115.0;1230.0;Centre
38548;Villard-de-Lans;3150;1380.0;223.0;729.0;818.0;Centre
38549;Villard-Notre-Dame;30;9.0;4.0;5.0;12.0;Gauche
38550;Villard-Reculas;78;41.0;8.0;10.0;19.0;Centre
38551;Villard-Reymond;26;4.0;4.0;3.0;15.0;Gauche
38552;Villard-Saint-Christophe;270;91.0;15.0;88.0;76.0;Centre
38553;Villefontaine;7204;1882.0;323.0;2030.0;2969.0;Gauche
38554;Villemoirieu;1183;469.0;85.0;397.0;232.0;Centre
38555;Villeneuve-de-Marc;648;230.0;44.0;265.0;109.0;Extrême-Droite
38556;Ville-sous-Anjou;732;261.0;48.0;306.0;117.0;Extrême-Droite
38557;Villette-d'Anthon;2863;1067.0;192.0;1224.0;380.0;Extrême-Droite
38558;Villette-de-Vienne;1221;479.0;80.0;454.0;208.0;Centre
38559;Vinay;2331;747.0;155.0;861.0;568.0;Extrême-Droite
38560;Val-de-Virieu;833;272.0;58.0;294.0;209.0;Extrême-Droite
38561;Viriville;866;289.0;60.0;319.0;198.0;Extrême-Droite
38562;Vizille;3478;1051.0;156.0;1125.0;1146.0;Gauche
38563;Voiron;10929;4241.0;749.0;2602.0;3337.0;Centre
38564;Voissant;135;61.0;7.0;43.0;24.0;Centre
38565;Voreppe;5496;2177.0;378.0;1417.0;1524.0;Centre
38566;Vourey;1085;465.0;65.0;295.0;260.0;Centre
38567;Chamrousse;370;163.0;34.0;93.0;80.0;Centre
42001;Aboën;306;68.0;21.0;141.0;76.0;Extrême-Droite
42002;Ailleux;108;37.0;4.0;48.0;19.0;Extrême-Droite
42003;Ambierle;1241;408.0;73.0;397.0;363.0;Centre
42005;Andrézieux-Bouthéon;4736;1765.0;315.0;1550.0;1106.0;Centre
42006;Apinac;259;99.0;25.0;84.0;51.0;Centre
42007;Arcinges;136;48.0;20.0;43.0;25.0;Centre
42008;Arcon;81;24.0;9.0;28.0;20.0;Extrême-Droite
42009;Arthun;343;83.0;26.0;148.0;86.0;Extrême-Droite
42010;Aveizieux;1008;396.0;105.0;333.0;174.0;Centre
42011;Balbigny;1545;468.0;113.0;668.0;296.0;Extrême-Droite
42012;Bard;444;159.0;53.0;104.0;128.0;Centre
42013;Bellegarde-en-Forez;1103;379.0;107.0;423.0;194.0;Extrême-Droite
42014;Belleroche;170;60.0;13.0;61.0;36.0;Extrême-Droite
42015;Belmont-de-la-Loire;862;320.0;70.0;299.0;173.0;Centre
42016;La Bénisson-Dieu;293;83.0;25.0;134.0;51.0;Extrême-Droite
42017;Le Bessat;323;120.0;32.0;86.0;85.0;Centre
42018;Bessey;268;101.0;16.0;101.0;50.0;Centre
42019;Boën-sur-Lignon;1722;583.0;123.0;602.0;414.0;Extrême-Droite
42020;Boisset-lès-Montrond;739;241.0;61.0;317.0;120.0;Extrême-Droite
42021;Boisset-Saint-Priest;752;270.0;46.0;256.0;180.0;Centre
42022;Bonson;2418;849.0;148.0;934.0;487.0;Extrême-Droite
42023;Bourg-Argental;1745;570.0;144.0;585.0;446.0;Extrême-Droite
42025;Boyer;116;48.0;17.0;27.0;24.0;Centre
42026;Briennon;990;354.0;65.0;359.0;212.0;Extrême-Droite
42027;Bully;272;70.0;24.0;119.0;59.0;Extrême-Droite
42028;Burdignes;257;88.0;17.0;53.0;99.0;Gauche
42029;Bussières;819;247.0;60.0;310.0;202.0;Extrême-Droite
42030;Bussy-Albieux;318;98.0;22.0;125.0;73.0;Extrême-Droite
42031;Caloire;226;84.0;11.0;93.0;38.0;Extrême-Droite
42032;Cellieu;1078;423.0;84.0;404.0;167.0;Centre
42033;Le Cergne;386;130.0;42.0;153.0;61.0;Extrême-Droite
42034;Cervières;77;31.0;11.0;17.0;18.0;Centre
42035;Cezay;118;31.0;8.0;55.0;24.0;Extrême-Droite
42036;Chagnon;327;112.0;31.0;107.0;77.0;Centre
42037;Chalain-d'Uzore;465;183.0;51.0;163.0;68.0;Centre
42038;Chalain-le-Comtal;466;173.0;51.0;175.0;67.0;Extrême-Droite
42039;Chalmazel-Jeansagnière;344;156.0;31.0;83.0;74.0;Centre
42040;La Chamba;55;32.0;1.0;11.0;11.0;Centre
42041;Chambéon;340;105.0;39.0;136.0;60.0;Extrême-Droite
42042;Chambles;712;269.0;52.0;248.0;143.0;Centre
42043;Chamboeuf;1181;519.0;118.0;344.0;200.0;Centre
42044;Le Chambon-Feugerolles;5281;1247.0;236.0;1892.0;1906.0;Gauche
42045;La Chambonie;38;11.0;3.0;12.0;12.0;Gauche
42046;Champdieu;1141;430.0;87.0;399.0;225.0;Centre
42047;Champoly;197;74.0;15.0;41.0;67.0;Centre
42048;Chandon;866;312.0;76.0;290.0;188.0;Centre
42049;Changy;386;115.0;25.0;175.0;71.0;Extrême-Droite
42050;La Chapelle-en-Lafaye;101;38.0;6.0;34.0;23.0;Centre
42051;La Chapelle-Villars;328;116.0;23.0;119.0;70.0;Extrême-Droite
42052;Charlieu;1818;696.0;126.0;498.0;498.0;Centre
42053;Châteauneuf;1041;312.0;78.0;424.0;227.0;Extrême-Droite
42054;Châtelneuf;213;75.0;23.0;80.0;35.0;Extrême-Droite
42055;Châtelus;93;38.0;5.0;34.0;16.0;Centre
42056;Chavanay;1568;539.0;112.0;573.0;344.0;Extrême-Droite
42058;Chazelles-sur-Lavieu;179;51.0;12.0;67.0;49.0;Extrême-Droite
42059;Chazelles-sur-Lyon;2992;1089.0;246.0;1010.0;647.0;Centre
42060;Chenereilles;340;90.0;25.0;131.0;94.0;Extrême-Droite
42061;Cherier;352;96.0;34.0;150.0;72.0;Extrême-Droite
42062;Chevrières;705;285.0;53.0;221.0;146.0;Centre
42063;Chirassimont;253;84.0;26.0;102.0;41.0;Extrême-Droite
42064;Chuyer;532;198.0;54.0;182.0;98.0;Centre
42065;Civens;952;399.0;85.0;298.0;170.0;Centre
42066;Cleppé;351;124.0;31.0;139.0;57.0;Extrême-Droite
42067;Colombier;214;58.0;18.0;82.0;56.0;Extrême-Droite
42068;Combre;253;65.0;27.0;124.0;37.0;Extrême-Droite
42069;Commelle-Vernay;1841;753.0;143.0;601.0;344.0;Centre
42070;Cordelle;515;173.0;29.0;212.0;101.0;Extrême-Droite
42071;Le Coteau;3497;1316.0;255.0;1184.0;742.0;Centre
42072;La Côte-en-Couzan;51;17.0;0.0;12.0;22.0;Gauche
42073;Cottance;423;147.0;26.0;162.0;88.0;Extrême-Droite
42074;Coutouvre;596;239.0;65.0;191.0;101.0;Centre
42075;Craintilleux;778;294.0;48.0;305.0;131.0;Extrême-Droite
42076;Cremeaux;555;234.0;52.0;173.0;96.0;Centre
42077;Croizet-sur-Gand;162;50.0;11.0;57.0;44.0;Extrême-Droite
42078;Le Crozet;161;54.0;12.0;69.0;26.0;Extrême-Droite
42079;Cuinzier;367;113.0;23.0;169.0;62.0;Extrême-Droite
42081;Cuzieu;935;342.0;76.0;376.0;141.0;Extrême-Droite
42083;Dargoire;334;130.0;25.0;98.0;81.0;Centre
42084;Débats-Rivière-d'Orpra;100;22.0;7.0;40.0;31.0;Extrême-Droite
42085;Doizieux;591;183.0;43.0;242.0;123.0;Extrême-Droite
42086;Ecoche;330;117.0;18.0;121.0;74.0;Extrême-Droite
42087;Ecotay-l'Olme;885;418.0;97.0;202.0;168.0;Centre
42088;Epercieux-Saint-Paul;446;176.0;45.0;155.0;70.0;Centre
42089;Essertines-en-Châtelneuf;460;196.0;36.0;120.0;108.0;Centre
42090;Essertines-en-Donzy;290;92.0;36.0;106.0;56.0;Extrême-Droite
42091;Estivareilles;465;146.0;38.0;214.0;67.0;Extrême-Droite
42092;L'Etrat;1721;729.0;163.0;561.0;268.0;Centre
42093;Farnay;930;387.0;62.0;285.0;196.0;Centre
42094;Feurs;3983;1479.0;412.0;1314.0;778.0;Centre
42095;Firminy;7411;1897.0;358.0;2522.0;2634.0;Gauche
42096;Fontanès;422;159.0;43.0;129.0;91.0;Centre
42097;La Fouillouse;2822;1123.0;240.0;1002.0;457.0;Centre
42098;Fourneaux;390;130.0;23.0;134.0;103.0;Extrême-Droite
42099;Fraisses;2131;645.0;138.0;774.0;574.0;Extrême-Droite
42100;La Gimond;203;83.0;19.0;68.0;33.0;Centre
42101;Graix;107;38.0;5.0;30.0;34.0;Centre
42102;Grammond;568;256.0;63.0;138.0;111.0;Centre
42103;La Grand-Croix;2215;636.0;127.0;778.0;674.0;Extrême-Droite
42104;La Gresle;473;171.0;43.0;176.0;83.0;Extrême-Droite
42105;Grézieux-le-Fromental;111;21.0;6.0;70.0;14.0;Extrême-Droite
42106;Grézolles;160;59.0;10.0;63.0;28.0;Extrême-Droite
42107;Gumières;211;59.0;10.0;75.0;67.0;Extrême-Droite
42108;L'Hôpital-le-Grand;639;181.0;40.0;310.0;108.0;Extrême-Droite
42109;L'Hôpital-sous-Rochefort;78;18.0;8.0;35.0;17.0;Extrême-Droite
42110;L'Horme;2132;644.0;142.0;809.0;537.0;Extrême-Droite
42112;Jarnosse;289;75.0;21.0;110.0;83.0;Extrême-Droite
42113;Jas;169;57.0;9.0;62.0;41.0;Extrême-Droite
42115;Jonzieux;699;259.0;68.0;215.0;157.0;Centre
42116;Juré;173;72.0;17.0;65.0;19.0;Centre
42117;Lavieu;91;33.0;4.0;37.0;17.0;Extrême-Droite
42118;Lay;435;140.0;26.0;173.0;96.0;Extrême-Droite
42119;Leigneux;219;78.0;17.0;69.0;55.0;Centre
42120;Lentigny;1063;383.0;84.0;392.0;204.0;Extrême-Droite
42121;Lérigneux;111;43.0;18.0;26.0;24.0;Centre
42122;Lézigneux;1168;505.0;95.0;329.0;239.0;Centre
42123;Lorette;2260;602.0;119.0;860.0;679.0;Extrême-Droite
42124;Lupé;212;81.0;21.0;63.0;47.0;Centre
42125;Luré;89;40.0;9.0;30.0;10.0;Centre
42126;Luriecq;712;223.0;54.0;272.0;163.0;Extrême-Droite
42127;Mably;3974;1361.0;233.0;1321.0;1059.0;Centre
42128;Machézal;251;75.0;30.0;88.0;58.0;Extrême-Droite
42129;Maclas;1076;369.0;71.0;334.0;302.0;Centre
42130;Magneux-Haute-Rive;337;115.0;21.0;148.0;53.0;Extrême-Droite
42131;Maizilly;196;68.0;18.0;60.0;50.0;Centre
42132;Malleval;391;142.0;34.0;126.0;89.0;Centre
42133;Marcenod;438;134.0;43.0;197.0;64.0;Extrême-Droite
42134;Marcilly-le-Châtel;838;339.0;70.0;258.0;171.0;Centre
42135;Marclopt;374;169.0;31.0;137.0;37.0;Centre
42136;Marcoux;488;163.0;43.0;178.0;104.0;Extrême-Droite
42137;Margerie-Chantagret;486;130.0;48.0;208.0;100.0;Extrême-Droite
42138;Maringes;413;147.0;46.0;142.0;78.0;Centre
42139;Marlhes;871;364.0;83.0;254.0;170.0;Centre
42140;Marols;295;109.0;29.0;89.0;68.0;Centre
42141;Mars;346;126.0;33.0;109.0;78.0;Centre
42142;Merle-Leignec;221;60.0;30.0;75.0;56.0;Extrême-Droite
42143;Mizérieux;288;95.0;28.0;119.0;46.0;Extrême-Droite
42145;Montagny;634;201.0;49.0;284.0;100.0;Extrême-Droite
42146;Montarcher;70;29.0;5.0;20.0;16.0;Centre
42147;Montbrison;8214;3109.0;698.0;2447.0;1960.0;Centre
42148;Montchal;291;90.0;24.0;105.0;72.0;Extrême-Droite
42149;Montrond-les-Bains;3030;1122.0;248.0;1198.0;462.0;Extrême-Droite
42150;Montverdun;731;239.0;60.0;274.0;158.0;Extrême-Droite
42151;Mornand-en-Forez;230;75.0;27.0;93.0;35.0;Extrême-Droite
42152;Nandax;325;125.0;33.0;104.0;63.0;Centre
42153;Neaux;293;102.0;19.0;110.0;62.0;Extrême-Droite
42154;Néronde;270;87.0;23.0;93.0;67.0;Extrême-Droite
42155;Nervieux;626;197.0;49.0;290.0;90.0;Extrême-Droite
42156;Neulise;692;245.0;68.0;260.0;119.0;Extrême-Droite
42157;Noailly;500;170.0;44.0;186.0;100.0;Extrême-Droite
42158;Les Noës;138;48.0;15.0;48.0;27.0;Centre
42159;Noirétable;978;372.0;83.0;321.0;202.0;Centre
42160;Nollieux;105;39.0;14.0;40.0;12.0;Extrême-Droite
42161;Notre-Dame-de-Boisset;381;129.0;40.0;133.0;79.0;Extrême-Droite
42162;Ouches;752;240.0;70.0;323.0;119.0;Extrême-Droite
42163;La Pacaudière;583;182.0;58.0;238.0;105.0;Extrême-Droite
42164;Palogneux;51;15.0;7.0;21.0;8.0;Extrême-Droite
42165;Panissières;1626;573.0;129.0;583.0;341.0;Extrême-Droite
42166;Parigny;371;142.0;31.0;137.0;61.0;Centre
42167;Pavezin;232;79.0;14.0;82.0;57.0;Extrême-Droite
42168;Pélussin;2342;774.0;190.0;710.0;668.0;Centre
42169;Périgneux;994;315.0;81.0;384.0;214.0;Extrême-Droite
42170;Perreux;1257;468.0;100.0;471.0;218.0;Extrême-Droite
42171;Pinay;185;76.0;20.0;62.0;27.0;Centre
42172;Planfoy;669;275.0;48.0;170.0;176.0;Centre
42173;Pommiers;214;72.0;26.0;85.0;31.0;Extrême-Droite
42174;Poncins;724;272.0;46.0;302.0;104.0;Extrême-Droite
42175;Pouilly-lès-Feurs;778;297.0;48.0;275.0;158.0;Centre
42176;Pouilly-les-Nonains;1231;482.0;90.0;426.0;233.0;Centre
42177;Pouilly-sous-Charlieu;1465;497.0;78.0;609.0;281.0;Extrême-Droite
42178;Pradines;565;202.0;55.0;226.0;82.0;Extrême-Droite
42179;Pralong;586;219.0;47.0;211.0;109.0;Centre
42180;Précieux;582;185.0;44.0;242.0;111.0;Extrême-Droite
42181;Régny;747;232.0;51.0;261.0;203.0;Extrême-Droite
42182;Renaison;2042;809.0;190.0;638.0;405.0;Centre
42183;La Ricamarie;2748;585.0;101.0;728.0;1334.0;Gauche
42184;Riorges;6114;2329.0;437.0;1906.0;1442.0;Centre
42185;Rivas;420;171.0;48.0;138.0;63.0;Centre
42186;Rive-de-Gier;5689;1377.0;258.0;1967.0;2087.0;Gauche
42187;Roanne;14083;5036.0;934.0;4202.0;3911.0;Centre
42188;Roche;166;58.0;24.0;68.0;16.0;Extrême-Droite
42189;Roche-la-Molière;5577;1710.0;294.0;2029.0;1544.0;Extrême-Droite
42191;Roisey;618;221.0;42.0;192.0;163.0;Centre
42192;Rozier-Côtes-d'Aurec;281;59.0;19.0;144.0;59.0;Extrême-Droite
42193;Rozier-en-Donzy;882;321.0;73.0;279.0;209.0;Centre
42194;Sail-les-Bains;149;47.0;18.0;46.0;38.0;Centre
42195;Sail-sous-Couzan;575;154.0;31.0;190.0;200.0;Gauche
42196;Sainte-Agathe-en-Donzy;82;25.0;9.0;26.0;22.0;Extrême-Droite
42197;Sainte-Agathe-la-Bouteresse;630;184.0;55.0;263.0;128.0;Extrême-Droite
42198;Saint-Alban-les-Eaux;601;199.0;49.0;234.0;119.0;Extrême-Droite
42199;Saint-André-d'Apchon;1311;522.0;76.0;395.0;318.0;Centre
42200;Saint-André-le-Puy;871;287.0;85.0;386.0;113.0;Extrême-Droite
42201;Saint-Appolinard;480;164.0;42.0;136.0;138.0;Centre
42202;Saint-Barthélemy-Lestra;435;179.0;46.0;121.0;89.0;Centre
42203;Saint-Bonnet-des-Quarts;207;75.0;14.0;73.0;45.0;Centre
42204;Saint-Bonnet-le-Château;696;247.0;56.0;221.0;172.0;Centre
42205;Saint-Bonnet-le-Courreau;472;184.0;48.0;164.0;76.0;Centre
42206;Saint-Bonnet-les-Oules;1146;490.0;131.0;378.0;147.0;Centre
42207;Saint-Chamond;15510;4772.0;950.0;4949.0;4839.0;Extrême-Droite
42208;Saint-Christo-en-Jarez;1203;450.0;136.0;453.0;164.0;Extrême-Droite
42209;Sainte-Colombe-sur-Gand;265;79.0;41.0;106.0;39.0;Extrême-Droite
42210;Sainte-Croix-en-Jarez;308;110.0;40.0;98.0;60.0;Centre
42211;Saint-Cyprien;1424;494.0;90.0;580.0;260.0;Extrême-Droite
42212;Saint-Cyr-de-Favières;531;171.0;41.0;220.0;99.0;Extrême-Droite
42213;Saint-Cyr-de-Valorges;201;67.0;23.0;63.0;48.0;Centre
42214;Saint-Cyr-les-Vignes;624;237.0;48.0;254.0;85.0;Extrême-Droite
42215;Saint-Denis-de-Cabanne;681;243.0;51.0;224.0;163.0;Centre
42216;Saint-Denis-sur-Coise;426;176.0;52.0;121.0;77.0;Centre
42217;Saint-Didier-sur-Rochefort;252;83.0;20.0;68.0;81.0;Centre
42218;Saint-Etienne;62062;19740.0;3369.0;14845.0;24108.0;Gauche
42219;Saint-Etienne-le-Molard;625;210.0;47.0;247.0;121.0;Extrême-Droite
42220;Saint-Forgeux-Lespinasse;347;114.0;34.0;139.0;60.0;Extrême-Droite
42221;Sainte-Foy-Saint-Sulpice;300;94.0;30.0;121.0;55.0;Extrême-Droite
42222;Saint-Galmier;3368;1426.0;303.0;1060.0;579.0;Centre
42223;Saint-Genest-Lerpt;3358;1254.0;241.0;1024.0;839.0;Centre
42224;Saint-Genest-Malifaux;1871;768.0;187.0;546.0;370.0;Centre
42225;Genilac;2310;845.0;141.0;781.0;543.0;Centre
42226;Saint-Georges-de-Baroille;268;78.0;25.0;99.0;66.0;Extrême-Droite
42227;Saint-Georges-en-Couzan;277;126.0;21.0;99.0;31.0;Centre
42228;Saint-Georges-Haute-Ville;914;268.0;52.0;400.0;194.0;Extrême-Droite
42229;Saint-Germain-la-Montagne;158;48.0;18.0;56.0;36.0;Extrême-Droite
42230;Saint-Germain-Laval;924;315.0;83.0;340.0;186.0;Extrême-Droite
42231;Saint-Germain-Lespinasse;725;235.0;63.0;298.0;129.0;Extrême-Droite
42232;Saint-Haon-le-Châtel;365;143.0;17.0;85.0;120.0;Centre
42233;Saint-Haon-le-Vieux;681;226.0;48.0;244.0;163.0;Extrême-Droite
42234;Saint-Héand;2283;1074.0;209.0;624.0;376.0;Centre
42235;Saint-Hilaire-Cusson-la-Valmitte;228;89.0;25.0;70.0;44.0;Centre
42236;Saint-Hilaire-sous-Charlieu;311;126.0;22.0;111.0;52.0;Centre
42237;Saint-Jean-Bonnefonds;3603;1195.0;195.0;1259.0;954.0;Extrême-Droite
42238;Saint-Jean-la-Vêtre;203;58.0;17.0;80.0;48.0;Extrême-Droite
42239;Saint-Jean-Saint-Maurice-sur-Loire;777;284.0;58.0;288.0;147.0;Extrême-Droite
42240;Saint-Jean-Soleymieux;509;170.0;21.0;160.0;158.0;Centre
42241;Saint-Jodard;200;69.0;20.0;70.0;41.0;Extrême-Droite
42242;Saint-Joseph;1192;377.0;81.0;449.0;285.0;Extrême-Droite
42243;Saint-Julien-d'Oddes;180;77.0;15.0;57.0;31.0;Centre
42245;Vêtre-sur-Anzon;364;111.0;28.0;134.0;91.0;Extrême-Droite
42246;Saint-Julien-Molin-Molette;727;196.0;55.0;198.0;278.0;Gauche
42247;Saint-Just-en-Bas;200;60.0;25.0;74.0;41.0;Extrême-Droite
42248;Saint-Just-en-Chevalet;647;246.0;71.0;230.0;100.0;Centre
42249;Saint-Just-la-Pendue;952;306.0;88.0;370.0;188.0;Extrême-Droite
42251;Saint-Laurent-la-Conche;404;146.0;42.0;170.0;46.0;Extrême-Droite
42252;Saint-Laurent-Rochefort;165;54.0;12.0;58.0;41.0;Extrême-Droite
42253;Saint-Léger-sur-Roanne;751;286.0;58.0;294.0;113.0;Extrême-Droite
42254;Saint-Marcel-de-Félines;469;134.0;58.0;195.0;82.0;Extrême-Droite
42255;Saint-Marcel-d'Urfé;163;62.0;11.0;50.0;40.0;Centre
42256;Saint-Marcellin-en-Forez;2802;984.0;197.0;1135.0;486.0;Extrême-Droite
42257;Saint-Martin-d'Estréaux;538;184.0;32.0;202.0;120.0;Extrême-Droite
42259;Saint-Martin-la-Plaine;2281;867.0;157.0;771.0;486.0;Centre
42260;Saint-Martin-la-Sauveté;524;183.0;45.0;211.0;85.0;Extrême-Droite
42261;Saint-Martin-Lestra;567;194.0;66.0;223.0;84.0;Extrême-Droite
42262;Saint-Maurice-en-Gourgois;1049;331.0;79.0;455.0;184.0;Extrême-Droite
42264;Saint-Médard-en-Forez;635;262.0;57.0;180.0;136.0;Centre
42265;Saint-Michel-sur-Rhône;548;186.0;52.0;180.0;130.0;Centre
42266;Saint-Nizier-de-Fornas;434;147.0;32.0;157.0;98.0;Extrême-Droite
42267;Saint-Nizier-sous-Charlieu;1025;395.0;72.0;345.0;213.0;Centre
42268;Vézelin-sur-Loire;491;197.0;51.0;162.0;81.0;Centre
42269;Saint-Paul-d'Uzore;124;45.0;6.0;54.0;19.0;Extrême-Droite
42270;Saint-Paul-en-Cornillon;859;315.0;58.0;288.0;198.0;Centre
42271;Saint-Paul-en-Jarez;2578;867.0;203.0;904.0;604.0;Extrême-Droite
42272;Saint-Pierre-de-Boeuf;932;314.0;58.0;331.0;229.0;Extrême-Droite
42273;Saint-Pierre-la-Noaille;239;99.0;19.0;91.0;30.0;Centre
42274;Saint-Polgues;156;51.0;9.0;58.0;38.0;Extrême-Droite
42275;Saint-Priest-en-Jarez;3060;1257.0;268.0;854.0;681.0;Centre
42276;Saint-Priest-la-Prugne;266;100.0;20.0;108.0;38.0;Extrême-Droite
