commune_code;commune_name;exprimes_nb;vote_C;vote_D;vote_ED;vote_G;resultat_election_2017
07295;Saint-Sauveur-de-Montagut;686;187.0;132.0;153.0;214.0;Gauche
07296;Saint-Sernin;1047;232.0;256.0;248.0;311.0;Gauche
07297;Saint-Sylvestre;321;41.0;127.0;79.0;74.0;Droite
07298;Saint-Symphorien-sous-Chomérac;532;134.0;115.0;126.0;157.0;Gauche
07299;Saint-Symphorien-de-Mahun;108;17.0;38.0;21.0;32.0;Droite
07300;Saint-Thomé;307;69.0;70.0;79.0;89.0;Gauche
07301;Saint-Victor;625;100.0;178.0;173.0;174.0;Droite
07302;Saint-Vincent-de-Barrès;552;108.0;121.0;136.0;187.0;Gauche
07303;Saint-Vincent-de-Durfort;182;44.0;28.0;34.0;76.0;Gauche
07304;Salavas;461;108.0;71.0;109.0;173.0;Gauche
07305;Salelles (Les);239;33.0;74.0;29.0;103.0;Gauche
07306;Sampzon;159;25.0;43.0;50.0;41.0;Extrême-Droite
07307;Sanilhac;321;57.0;76.0;62.0;126.0;Gauche
07308;Sarras;1257;292.0;278.0;353.0;334.0;Extrême-Droite
07309;Satillieu;972;213.0;299.0;235.0;225.0;Droite
07310;Savas;646;163.0;188.0;166.0;129.0;Droite
07311;Sceautres;108;24.0;32.0;15.0;37.0;Gauche
07312;Sécheras;344;78.0;54.0;76.0;136.0;Gauche
07313;Serrières;551;93.0;173.0;151.0;134.0;Droite
07314;Silhac;283;58.0;69.0;40.0;116.0;Gauche
07315;Souche (La);308;66.0;61.0;56.0;125.0;Gauche
07316;Soyons;1412;400.0;430.0;252.0;330.0;Droite
07317;Talencieux;681;154.0;193.0;177.0;157.0;Droite
07318;Tauriers;128;17.0;32.0;24.0;55.0;Gauche
07319;Teil (Le);4336;790.0;809.0;1413.0;1324.0;Extrême-Droite
07321;Thorrenc;145;34.0;48.0;38.0;25.0;Droite
07322;Thueyts;768;152.0;210.0;230.0;176.0;Extrême-Droite
07323;Toulaud;1136;305.0;255.0;270.0;306.0;Gauche
07324;Tournon-sur-Rhône;5771;1429.0;1604.0;1125.0;1613.0;Gauche
07325;Ucel;1202;287.0;326.0;245.0;344.0;Gauche
07326;Usclades-et-Rieutord;93;22.0;27.0;22.0;22.0;Droite
07327;Uzer;270;55.0;72.0;59.0;84.0;Gauche
07328;Vagnas;338;73.0;82.0;75.0;108.0;Gauche
07329;Valgorge;252;43.0;42.0;65.0;102.0;Gauche
07330;Vallon-Pont-d'Arc;1520;324.0;311.0;318.0;567.0;Gauche
07331;Vals-les-Bains;2266;438.0;622.0;518.0;688.0;Gauche
07332;Valvignères;328;77.0;87.0;60.0;104.0;Gauche
07333;Vanosc;556;95.0;130.0;151.0;180.0;Gauche
07334;Vans (Les);1637;347.0;412.0;273.0;605.0;Gauche
07335;Vaudevant;142;38.0;33.0;35.0;36.0;Centre
07336;Vernon;182;41.0;56.0;19.0;66.0;Gauche
07337;Vernosc-lès-Annonay;1537;340.0;405.0;381.0;411.0;Gauche
07338;Vernoux-en-Vivarais;1133;252.0;321.0;233.0;327.0;Gauche
07339;Vesseaux;1158;281.0;252.0;270.0;355.0;Gauche
07340;Veyras;1092;323.0;263.0;183.0;323.0;Gauche
07341;Villeneuve-de-Berg;1537;277.0;347.0;358.0;555.0;Gauche
07342;Villevocance;759;138.0;185.0;256.0;180.0;Extrême-Droite
07343;Vinezac;824;166.0;169.0;192.0;297.0;Gauche
07344;Vinzieux;268;64.0;68.0;64.0;72.0;Gauche
07345;Vion;596;127.0;129.0;128.0;212.0;Gauche
07346;Viviers;2169;372.0;445.0;714.0;638.0;Extrême-Droite
07347;Vocance;354;43.0;75.0;120.0;116.0;Extrême-Droite
07348;Vogüé;641;140.0;130.0;141.0;230.0;Gauche
07349;Voulte-sur-Rhône (La);2551;512.0;480.0;715.0;844.0;Gauche
15001;Allanche;556;120.0;185.0;101.0;150.0;Droite
15002;Alleuze;164;34.0;65.0;42.0;23.0;Droite
15003;Ally;446;115.0;163.0;72.0;96.0;Droite
15004;Andelat;290;82.0;85.0;61.0;62.0;Droite
15005;Anglards-de-Saint-Flour;244;67.0;72.0;52.0;53.0;Droite
15006;Anglards-de-Salers;503;124.0;204.0;86.0;89.0;Droite
15007;Anterrieux;96;17.0;53.0;13.0;13.0;Droite
15008;Antignac;180;38.0;63.0;23.0;56.0;Droite
15009;Apchon;168;39.0;58.0;24.0;47.0;Droite
15010;Arches;139;35.0;25.0;31.0;48.0;Gauche
15011;Arnac;154;36.0;52.0;25.0;41.0;Droite
15012;Arpajon-sur-Cère;4001;1272.0;1080.0;697.0;952.0;Centre
15013;Auriac-l'Eglise;153;46.0;49.0;34.0;24.0;Droite
15014;Aurillac;13120;4207.0;3281.0;1762.0;3870.0;Centre
15015;Auzers;141;41.0;56.0;13.0;31.0;Droite
15016;Ayrens;387;100.0;103.0;97.0;87.0;Droite
15017;Badailhac;96;24.0;34.0;35.0;3.0;Extrême-Droite
15018;Barriac-les-Bosquets;79;16.0;36.0;14.0;13.0;Droite
15019;Bassignac;174;41.0;42.0;25.0;66.0;Gauche
15020;Beaulieu;53;11.0;24.0;5.0;13.0;Droite
15021;Boisset;419;116.0;160.0;59.0;84.0;Droite
15022;Bonnac;140;34.0;55.0;25.0;26.0;Droite
15024;Brageac;54;4.0;19.0;21.0;10.0;Extrême-Droite
15025;Albepierre-Bredons;204;61.0;87.0;27.0;29.0;Droite
15026;Brezons;152;17.0;89.0;20.0;26.0;Droite
15027;Calvinet;298;85.0;111.0;52.0;50.0;Droite
15028;Carlat;248;42.0;91.0;57.0;58.0;Droite
15029;Cassaniouze;346;71.0;148.0;61.0;66.0;Droite
15030;Cayrols;179;43.0;50.0;31.0;55.0;Gauche
15032;Celoux;58;16.0;15.0;15.0;12.0;Centre
15033;Cézens;189;33.0;96.0;27.0;33.0;Droite
15034;Chaliers;115;37.0;42.0;15.0;21.0;Droite
15036;Chalvignac;326;74.0;105.0;91.0;56.0;Droite
15037;Champagnac;663;187.0;124.0;148.0;204.0;Gauche
15038;Champs-sur-Tarentaine-Marchal;657;158.0;180.0;93.0;226.0;Gauche
15040;Chanterelle;81;13.0;34.0;21.0;13.0;Droite
15041;La Chapelle-d'Alagnon;171;53.0;73.0;21.0;24.0;Droite
15042;La Chapelle-Laurent;224;46.0;107.0;57.0;14.0;Droite
15043;Charmensac;76;16.0;21.0;26.0;13.0;Extrême-Droite
15045;Chaudes-Aigues;528;121.0;232.0;99.0;76.0;Droite
15046;Chaussenac;153;35.0;43.0;39.0;36.0;Droite
15048;Chazelles;31;6.0;12.0;4.0;9.0;Droite
15049;Cheylade;189;38.0;116.0;18.0;17.0;Droite
15050;Le Claux;161;49.0;65.0;22.0;25.0;Droite
15051;Clavières;156;30.0;72.0;35.0;19.0;Droite
15052;Collandres;153;44.0;42.0;28.0;39.0;Centre
15053;Coltines;299;78.0;73.0;66.0;82.0;Gauche
15054;Condat;590;143.0;187.0;129.0;131.0;Droite
15055;Coren;305;88.0;107.0;60.0;50.0;Droite
15056;Crandelles;486;153.0;135.0;75.0;123.0;Centre
15057;Cros-de-Montvert;154;43.0;49.0;30.0;32.0;Droite
15058;Cros-de-Ronesque;104;22.0;41.0;22.0;19.0;Droite
15059;Cussac;116;36.0;38.0;26.0;16.0;Droite
15060;Deux-Verges;35;4.0;19.0;6.0;6.0;Droite
15061;Dienne;211;47.0;102.0;25.0;37.0;Droite
15063;Drugeac;264;59.0;80.0;73.0;52.0;Droite
15064;Escorailles;59;11.0;26.0;15.0;7.0;Droite
15065;Espinasse;52;6.0;25.0;12.0;9.0;Droite
15066;Le Falgoux;111;43.0;33.0;10.0;25.0;Centre
15067;Le Fau;44;11.0;24.0;3.0;6.0;Droite
15069;Ferrières-Saint-Mary;173;45.0;63.0;34.0;31.0;Droite
15070;Fontanges;160;48.0;59.0;15.0;38.0;Droite
15072;Freix-Anglards;153;49.0;41.0;35.0;28.0;Centre
15073;Fridefont;76;8.0;35.0;23.0;10.0;Droite
15074;Giou-de-Mamou;499;153.0;167.0;69.0;110.0;Droite
15075;Girgols;57;17.0;17.0;18.0;5.0;Extrême-Droite
15076;Glénat;139;24.0;53.0;24.0;38.0;Droite
15077;Gourdièges;45;6.0;23.0;13.0;3.0;Droite
15078;Jabrun;113;21.0;51.0;27.0;14.0;Droite
15079;Jaleyrac;282;70.0;70.0;70.0;72.0;Gauche
15080;Joursac;126;21.0;36.0;43.0;26.0;Extrême-Droite
15081;Jou-sous-Monjou;83;24.0;30.0;18.0;11.0;Droite
15082;Junhac;213;54.0;116.0;21.0;22.0;Droite
15083;Jussac;1254;361.0;336.0;252.0;305.0;Centre
15084;Labesserette;182;34.0;81.0;39.0;28.0;Droite
15085;Labrousse;293;71.0;76.0;87.0;59.0;Extrême-Droite
15086;Lacapelle-Barrès;36;6.0;21.0;7.0;2.0;Droite
15087;Lacapelle-del-Fraisse;202;49.0;64.0;41.0;48.0;Droite
15088;Lacapelle-Viescamp;350;95.0;93.0;74.0;88.0;Centre
15089;Ladinhac;312;80.0;115.0;58.0;59.0;Droite
15090;Lafeuillade-en-Vézie;355;103.0;111.0;84.0;57.0;Droite
15091;Landeyrat;66;17.0;28.0;10.0;11.0;Droite
15092;Lanobre;963;246.0;287.0;150.0;280.0;Droite
15093;Lapeyrugue;61;8.0;33.0;14.0;6.0;Droite
15094;Laroquebrou;475;125.0;158.0;64.0;128.0;Droite
15095;Laroquevieille;246;61.0;68.0;70.0;47.0;Extrême-Droite
15096;Lascelle;183;51.0;67.0;31.0;34.0;Droite
15097;Lastic;90;24.0;32.0;20.0;14.0;Droite
15098;Laurie;68;19.0;29.0;16.0;4.0;Droite
15100;Laveissenet;84;10.0;40.0;22.0;12.0;Droite
15101;Laveissière;390;91.0;111.0;95.0;93.0;Droite
15102;Lavigerie;88;19.0;39.0;15.0;15.0;Droite
15103;Leucamp;155;38.0;54.0;45.0;18.0;Droite
15104;Leynhac;225;48.0;101.0;39.0;37.0;Droite
15105;Leyvaux;37;8.0;17.0;5.0;7.0;Droite
15106;Lieutadès;125;17.0;74.0;27.0;7.0;Droite
15107;Lorcières;142;24.0;65.0;29.0;24.0;Droite
15108;Val d'Arcomie;742;152.0;276.0;164.0;150.0;Droite
15110;Lugarde;111;38.0;35.0;18.0;20.0;Centre
15111;Madic;152;32.0;47.0;36.0;37.0;Droite
15112;Malbo;78;11.0;45.0;17.0;5.0;Droite
15113;Mandailles-Saint-Julien;196;29.0;83.0;38.0;46.0;Droite
15114;Marcenat;328;67.0;140.0;69.0;52.0;Droite
15116;Marchastel;128;34.0;58.0;18.0;18.0;Droite
15117;Marcolès;397;96.0;168.0;47.0;86.0;Droite
15118;Marmanhac;473;117.0;149.0;92.0;115.0;Droite
15119;Massiac;1124;250.0;378.0;232.0;264.0;Droite
15120;Mauriac;1984;583.0;573.0;323.0;505.0;Centre
15121;Maurines;79;22.0;20.0;30.0;7.0;Extrême-Droite
15122;Maurs;1301;360.0;381.0;194.0;366.0;Droite
15123;Méallet;136;27.0;64.0;24.0;21.0;Droite
15124;Menet;375;81.0;110.0;66.0;118.0;Gauche
15125;Mentières;99;20.0;39.0;18.0;22.0;Droite
15126;Molèdes;76;18.0;36.0;16.0;6.0;Droite
15127;Molompize;214;42.0;74.0;37.0;61.0;Droite
15128;La Monselie;97;21.0;33.0;18.0;25.0;Droite
15129;Montboudif;158;34.0;57.0;42.0;25.0;Droite
15130;Montchamp;96;29.0;31.0;21.0;15.0;Droite
15131;Le Monteil;198;42.0;75.0;42.0;39.0;Droite
15132;Montgreleix;43;7.0;25.0;6.0;5.0;Droite
15133;Montmurat;79;20.0;22.0;19.0;18.0;Droite
15134;Montsalvy;517;118.0;217.0;78.0;104.0;Droite
15135;Montvert;78;14.0;34.0;12.0;18.0;Droite
15136;Mourjou;216;84.0;81.0;22.0;29.0;Centre
15137;Moussages;202;42.0;73.0;23.0;64.0;Droite
15138;Murat;1144;286.0;361.0;243.0;254.0;Droite
15139;Narnhac;58;10.0;32.0;13.0;3.0;Droite
15140;Naucelles;1306;430.0;362.0;219.0;295.0;Centre
15141;Neussargues en Pinatelle;1262;306.0;433.0;242.0;281.0;Droite
15142;Neuvéglise-sur-Truyère;1218;282.0;442.0;276.0;218.0;Droite
15143;Nieudan;85;13.0;35.0;15.0;22.0;Droite
15144;Omps;206;57.0;64.0;38.0;47.0;Droite
15146;Pailherols;139;21.0;85.0;13.0;20.0;Droite
15147;Parlan;262;84.0;85.0;29.0;64.0;Droite
15148;Paulhac;311;64.0;159.0;47.0;41.0;Droite
15149;Paulhenc;138;19.0;69.0;29.0;21.0;Droite
15151;Peyrusse;123;18.0;63.0;19.0;23.0;Droite
15152;Pierrefort;529;129.0;239.0;72.0;89.0;Droite
15153;Pleaux;1075;317.0;349.0;197.0;212.0;Droite
15154;Polminhac;787;209.0;240.0;177.0;161.0;Droite
15155;Pradiers;62;19.0;22.0;8.0;13.0;Droite
15156;Prunet;393;110.0;128.0;82.0;73.0;Droite
15157;Quézac;210;54.0;63.0;34.0;59.0;Droite
15158;Rageade;77;25.0;25.0;16.0;11.0;Centre
15159;Raulhac;209;63.0;87.0;33.0;26.0;Droite
15160;Reilhac;703;172.0;175.0;144.0;212.0;Gauche
15161;Rézentières;82;17.0;34.0;19.0;12.0;Droite
15162;Riom-ès-Montagnes;1498;430.0;442.0;236.0;390.0;Droite
15163;Roannes-Saint-Mary;683;198.0;210.0;118.0;157.0;Droite
15164;Roffiac;386;88.0;152.0;84.0;62.0;Droite
15165;Rouffiac;137;24.0;40.0;45.0;28.0;Extrême-Droite
15166;Roumégoux;205;44.0;68.0;47.0;46.0;Droite
15167;Rouziers;76;20.0;32.0;9.0;15.0;Droite
15168;Ruynes-en-Margeride;432;116.0;121.0;101.0;94.0;Droite
15169;Saignes;520;112.0;164.0;89.0;155.0;Droite
15170;Saint-Amandin;167;42.0;56.0;38.0;31.0;Droite
15172;Saint-Antoine;68;28.0;21.0;10.0;9.0;Centre
15173;Saint-Bonnet-de-Condat;104;18.0;43.0;16.0;27.0;Droite
15174;Saint-Bonnet-de-Salers;216;42.0;108.0;38.0;28.0;Droite
15175;Saint-Cernin;626;130.0;243.0;116.0;137.0;Droite
15176;Saint-Chamant;172;35.0;60.0;46.0;31.0;Droite
15178;Saint-Cirgues-de-Jordanne;99;17.0;30.0;24.0;28.0;Droite
15179;Saint-Cirgues-de-Malbert;176;50.0;47.0;42.0;37.0;Centre
15180;Saint-Clément;63;16.0;28.0;7.0;12.0;Droite
15181;Saint-Constant-Fournoulès;431;140.0;144.0;53.0;94.0;Droite
15182;Saint-Etienne-Cantalès;83;27.0;24.0;14.0;18.0;Centre
15183;Saint-Etienne-de-Carlat;80;9.0;28.0;14.0;29.0;Gauche
15184;Saint-Etienne-de-Maurs;490;148.0;145.0;80.0;117.0;Centre
15185;Saint-Etienne-de-Chomeil;180;36.0;40.0;40.0;64.0;Gauche
15186;Sainte-Eulalie;156;37.0;54.0;32.0;33.0;Droite
15187;Saint-Flour;3240;917.0;987.0;615.0;721.0;Droite
15188;Saint-Georges;764;179.0;249.0;196.0;140.0;Droite
15189;Saint-Gérons;150;46.0;38.0;21.0;45.0;Centre
15190;Saint-Hippolyte;85;16.0;40.0;13.0;16.0;Droite
15191;Saint-Illide;411;103.0;141.0;102.0;65.0;Droite
15192;Saint-Jacques-des-Blats;188;37.0;66.0;36.0;49.0;Droite
15194;Saint-Julien-de-Toursac;96;25.0;39.0;8.0;24.0;Droite
15196;Saint-Mamet-la-Salvetat;898;234.0;274.0;201.0;189.0;Droite
15198;Sainte-Marie;83;9.0;43.0;20.0;11.0;Droite
15199;Saint-Martial;54;15.0;18.0;15.0;6.0;Droite
15200;Saint-Martin-Cantalès;109;24.0;30.0;30.0;25.0;Droite
15201;Saint-Martin-sous-Vigouroux;176;38.0;61.0;55.0;22.0;Droite
15202;Saint-Martin-Valmeroux;486;164.0;142.0;74.0;106.0;Centre
15203;Saint-Mary-le-Plain;139;34.0;53.0;31.0;21.0;Droite
15204;Saint-Paul-des-Landes;1013;325.0;202.0;213.0;273.0;Centre
15205;Saint-Paul-de-Salers;93;24.0;48.0;10.0;11.0;Droite
15206;Saint-Pierre;119;20.0;37.0;29.0;33.0;Droite
15207;Saint-Poncy;248;54.0;90.0;52.0;52.0;Droite
15208;Saint-Projet-de-Salers;93;16.0;32.0;24.0;21.0;Droite
15209;Saint-Rémy-de-Chaudes-Aigues;105;23.0;56.0;19.0;7.0;Droite
15211;Saint-Santin-Cantalès;191;45.0;66.0;56.0;24.0;Droite
15212;Saint-Santin-de-Maurs;207;47.0;66.0;50.0;44.0;Droite
15213;Saint-Saturnin;153;37.0;67.0;23.0;26.0;Droite
15214;Saint-Saury;142;53.0;33.0;33.0;23.0;Centre
15215;Saint-Simon;778;236.0;233.0;120.0;189.0;Centre
15216;Saint-Urcize;304;51.0;170.0;47.0;36.0;Droite
15217;Saint-Victor;79;11.0;35.0;16.0;17.0;Droite
15218;Saint-Vincent-de-Salers;53;13.0;14.0;5.0;21.0;Gauche
15219;Salers;226;51.0;122.0;17.0;36.0;Droite
15220;Salins;116;26.0;38.0;25.0;27.0;Droite
15221;Sansac-de-Marmiesse;864;310.0;196.0;182.0;176.0;Centre
15222;Sansac-Veinazès;149;36.0;70.0;18.0;25.0;Droite
15223;Sauvat;149;31.0;52.0;25.0;41.0;Droite
15224;La Ségalassière;92;13.0;22.0;15.0;42.0;Gauche
15225;Ségur-les-Villas;137;28.0;65.0;22.0;22.0;Droite
15226;Sénezergues;132;31.0;53.0;23.0;25.0;Droite
15228;Siran;357;104.0;112.0;63.0;78.0;Droite
15229;Soulages;75;15.0;42.0;10.0;8.0;Droite
15230;Sourniac;138;34.0;36.0;28.0;40.0;Gauche
15231;Talizat;403;100.0;149.0;84.0;70.0;Droite
15232;Tanavelle;140;34.0;43.0;38.0;25.0;Droite
15233;Teissières-de-Cornet;170;41.0;50.0;37.0;42.0;Droite
15234;Teissières-lès-Bouliès;241;71.0;95.0;36.0;39.0;Droite
15235;Les Ternes;358;81.0;117.0;88.0;72.0;Droite
15236;Thiézac;438;86.0;173.0;74.0;105.0;Droite
15237;Tiviers;118;34.0;48.0;20.0;16.0;Droite
15238;Tournemire;93;28.0;40.0;15.0;10.0;Droite
15240;Trémouille;114;17.0;46.0;16.0;35.0;Droite
15241;La Trinitat;41;3.0;28.0;6.0;4.0;Droite
15242;Le Trioulou;65;15.0;30.0;13.0;7.0;Droite
15243;Trizac;357;91.0;121.0;81.0;64.0;Droite
15244;Ussel;283;70.0;87.0;80.0;46.0;Droite
15245;Vabres;177;63.0;58.0;24.0;32.0;Centre
15246;Valette;187;33.0;64.0;50.0;40.0;Droite
15247;Valjouze;27;5.0;9.0;7.0;6.0;Droite
15248;Valuéjols;401;78.0;158.0;75.0;90.0;Droite
15249;Le Vaulmier;68;10.0;30.0;7.0;21.0;Droite
15250;Vebret;313;46.0;90.0;72.0;105.0;Gauche
15251;Védrines-Saint-Loup;113;21.0;38.0;30.0;24.0;Droite
15252;Velzic;268;68.0;81.0;56.0;63.0;Droite
15253;Vernols;55;17.0;18.0;10.0;10.0;Droite
15254;Veyrières;103;22.0;20.0;19.0;42.0;Gauche
15255;Vézac;807;226.0;198.0;179.0;204.0;Centre
15256;Vèze;71;12.0;31.0;14.0;14.0;Droite
15257;Vezels-Roussy;85;22.0;19.0;26.0;18.0;Extrême-Droite
15258;Vic-sur-Cère;1150;312.0;337.0;223.0;278.0;Droite
15259;Vieillespesse;184;42.0;69.0;47.0;26.0;Droite
15260;Vieillevie;61;12.0;24.0;10.0;15.0;Droite
15261;Le Vigean;615;158.0;219.0;70.0;168.0;Droite
15262;Villedieu;375;116.0;115.0;61.0;83.0;Centre
15263;Virargues;96;18.0;39.0;15.0;24.0;Droite
15264;Vitrac;182;52.0;59.0;28.0;43.0;Droite
15265;Ydes;1011;284.0;230.0;189.0;308.0;Gauche
15266;Yolet;390;94.0;94.0;99.0;103.0;Gauche
15267;Ytrac;2733;873.0;714.0;475.0;671.0;Centre
15268;Le Rouget-Pers;745;230.0;209.0;137.0;169.0;Centre
15269;Besse;86;30.0;20.0;22.0;14.0;Centre
26001;Solaure-en-Diois;263;73.0;71.0;40.0;79.0;Gauche
26002;Albon;1123;206.0;268.0;331.0;318.0;Extrême-Droite
26003;Aleyrac;35;5.0;9.0;13.0;8.0;Extrême-Droite
26004;Alixan;1565;423.0;436.0;430.0;276.0;Droite
26005;Allan;1078;245.0;318.0;292.0;223.0;Droite
26006;Allex;1704;369.0;461.0;401.0;473.0;Gauche
26007;Ambonil;88;20.0;34.0;19.0;15.0;Droite
26008;Ancône;793;140.0;132.0;307.0;214.0;Extrême-Droite
26009;Andancette;678;141.0;147.0;218.0;172.0;Extrême-Droite
26010;Anneyron;2325;516.0;633.0;661.0;515.0;Extrême-Droite
26011;Aouste-sur-Sye;1461;314.0;312.0;327.0;508.0;Gauche
26012;Arnayon;19;7.0;6.0;2.0;4.0;Centre
26013;Arpavon;69;11.0;17.0;13.0;28.0;Gauche
26014;Arthémonay;361;66.0;103.0;117.0;75.0;Extrême-Droite
26015;Aubenasson;44;5.0;4.0;0.0;35.0;Gauche
26016;Aubres;269;56.0;70.0;67.0;76.0;Gauche
26017;Aucelon;38;10.0;2.0;2.0;24.0;Gauche
26018;Aulan;24;1.0;13.0;9.0;1.0;Droite
26019;Aurel;162;36.0;52.0;28.0;46.0;Droite
26020;La Répara-Auriples;175;22.0;53.0;46.0;54.0;Gauche
26021;Autichamp;97;13.0;30.0;31.0;23.0;Extrême-Droite
26022;Ballons;71;15.0;19.0;11.0;26.0;Gauche
26023;Barbières;581;114.0;129.0;167.0;171.0;Gauche
26024;Barcelonne;261;43.0;86.0;53.0;79.0;Droite
26025;Barnave;121;26.0;15.0;7.0;73.0;Gauche
26026;Barret-de-Lioure;66;7.0;24.0;13.0;22.0;Droite
26027;Barsac;128;26.0;28.0;22.0;52.0;Gauche
26028;Bathernay;151;25.0;41.0;36.0;49.0;Gauche
26030;La Bâtie-des-Fonts;14;2.0;3.0;3.0;6.0;Gauche
26031;La Bâtie-Rolland;594;109.0;160.0;164.0;161.0;Extrême-Droite
26032;La Baume-Cornillane;318;95.0;61.0;63.0;99.0;Gauche
26033;La Baume-de-Transit;490;101.0;132.0;146.0;111.0;Extrême-Droite
26034;La Baume-d'Hostun;348;68.0;102.0;95.0;83.0;Droite
26035;Beaufort-sur-Gervanne;286;61.0;53.0;43.0;129.0;Gauche
26036;Beaumont-en-Diois;69;12.0;4.0;0.0;53.0;Gauche
26037;Beaumont-lès-Valence;2589;681.0;685.0;526.0;697.0;Gauche
26038;Beaumont-Monteux;723;135.0;238.0;205.0;145.0;Droite
26039;Beauregard-Baret;504;94.0;136.0;148.0;126.0;Extrême-Droite
26040;Beaurières;75;20.0;21.0;10.0;24.0;Gauche
26041;Beausemblant;854;205.0;195.0;217.0;237.0;Gauche
26042;Beauvallon;1036;269.0;311.0;232.0;224.0;Droite
26043;Beauvoisin;106;18.0;23.0;20.0;45.0;Gauche
26045;La Bégude-de-Mazenc;1093;230.0;285.0;272.0;306.0;Gauche
26046;Bellecombe-Tarendol;69;17.0;20.0;17.0;15.0;Droite
26047;Bellegarde-en-Diois;55;3.0;7.0;14.0;31.0;Gauche
26048;Bénivay-Ollon;60;10.0;20.0;4.0;26.0;Gauche
26049;Bésayes;755;169.0;208.0;195.0;183.0;Droite
26050;Bésignan;57;13.0;16.0;12.0;16.0;Gauche
26051;Bézaudun-sur-Bîne;45;16.0;6.0;8.0;15.0;Centre
26052;Bonlieu-sur-Roubion;277;50.0;71.0;93.0;63.0;Extrême-Droite
26054;Bouchet;868;155.0;213.0;335.0;165.0;Extrême-Droite
26055;Boulc;91;20.0;11.0;5.0;55.0;Gauche
26056;Bourdeaux;410;72.0;117.0;59.0;162.0;Gauche
26057;Bourg-de-Péage;5617;1236.0;1358.0;1391.0;1632.0;Gauche
26058;Bourg-lès-Valence;10753;2742.0;2684.0;2258.0;3069.0;Gauche
26059;Bouvante;152;39.0;35.0;43.0;35.0;Extrême-Droite
26060;Bouvières;95;12.0;23.0;27.0;33.0;Gauche
26061;Bren;367;92.0;110.0;103.0;62.0;Droite
26062;Brette;34;6.0;13.0;3.0;12.0;Droite
26063;Buis-les-Baronnies;1363;267.0;362.0;254.0;480.0;Gauche
26064;Chabeuil;4559;1115.0;1273.0;1035.0;1136.0;Droite
26065;Chabrillan;464;115.0;120.0;104.0;125.0;Gauche
26066;Le Chaffal;32;2.0;15.0;7.0;8.0;Droite
26067;Chalancon;40;8.0;7.0;10.0;15.0;Gauche
26068;Le Chalon;150;22.0;42.0;35.0;51.0;Gauche
26069;Chamaloc;94;15.0;26.0;6.0;47.0;Gauche
26070;Chamaret;348;62.0;95.0;99.0;92.0;Extrême-Droite
26071;Chanos-Curson;735;162.0;213.0;175.0;185.0;Droite
26072;Chantemerle-les-Blés;733;198.0;178.0;174.0;183.0;Centre
26073;Chantemerle-lès-Grignan;182;38.0;48.0;25.0;71.0;Gauche
26074;La Chapelle-en-Vercors;508;105.0;146.0;89.0;168.0;Gauche
26075;La Charce;33;6.0;9.0;7.0;11.0;Gauche
26076;Charens;35;9.0;2.0;3.0;21.0;Gauche
26077;Charmes-sur-l'Herbasse;535;114.0;169.0;125.0;127.0;Droite
26078;Charols;509;83.0;140.0;136.0;150.0;Gauche
26079;Charpey;838;168.0;258.0;238.0;174.0;Droite
26080;Chastel-Arnaud;40;15.0;7.0;2.0;16.0;Gauche
26081;Châteaudouble;416;109.0;110.0;78.0;119.0;Gauche
26082;Châteauneuf-de-Bordette;80;18.0;14.0;15.0;33.0;Gauche
26083;Châteauneuf-de-Galaure;991;155.0;412.0;225.0;199.0;Droite
26084;Châteauneuf-sur-Isère;2478;512.0;712.0;755.0;499.0;Extrême-Droite
26085;Châteauneuf-du-Rhône;1599;291.0;379.0;607.0;322.0;Extrême-Droite
26086;Châtillon-en-Diois;401;102.0;110.0;55.0;134.0;Gauche
26087;Châtillon-Saint-Jean;762;161.0;189.0;203.0;209.0;Gauche
26088;Chatuzange-le-Goubet;3522;822.0;931.0;1036.0;733.0;Extrême-Droite
26089;Chaudebonne;36;11.0;6.0;8.0;11.0;Gauche
26090;La Chaudière;25;7.0;7.0;3.0;8.0;Gauche
26091;Chauvac-Laux-Montaux;40;11.0;16.0;4.0;9.0;Droite
26092;Chavannes;386;86.0;104.0;125.0;71.0;Extrême-Droite
26093;Clansayes;358;80.0;113.0;95.0;70.0;Droite
26094;Claveyson;565;106.0;128.0;200.0;131.0;Extrême-Droite
26095;Cléon-d'Andran;540;102.0;152.0;163.0;123.0;Extrême-Droite
26096;Clérieux;1172;210.0;295.0;378.0;289.0;Extrême-Droite
26097;Cliousclat;452;101.0;108.0;107.0;136.0;Gauche
26098;Cobonne;126;37.0;14.0;25.0;50.0;Gauche
26099;Colonzelle;361;76.0;74.0;128.0;83.0;Extrême-Droite
26100;Combovin;279;56.0;67.0;53.0;103.0;Gauche
26101;Comps;114;17.0;34.0;17.0;46.0;Gauche
26102;Condillac;113;20.0;27.0;39.0;27.0;Extrême-Droite
26103;Condorcet;271;51.0;70.0;77.0;73.0;Extrême-Droite
26104;Cornillac;59;12.0;11.0;10.0;26.0;Gauche
26105;Cornillon-sur-l'Oule;61;10.0;16.0;9.0;26.0;Gauche
26106;La Coucourde;608;82.0;108.0;263.0;155.0;Extrême-Droite
26107;Crépol;344;67.0;102.0;88.0;87.0;Droite
26108;Crest;4936;961.0;1183.0;785.0;2007.0;Gauche
26110;Crozes-Hermitage;410;104.0;104.0;108.0;94.0;Extrême-Droite
26111;Crupies;68;9.0;16.0;12.0;31.0;Gauche
