commune_code;commune_name;exprimes_nb;vote_C;vote_D;vote_ED;vote_G;resultat_election_2022
59159;Craywick;410;92.0;22.0;206.0;90.0;Extrême-Droite
59160;Crespin;1907;409.0;58.0;929.0;511.0;Extrême-Droite
59161;Crèvecoeur-sur-l'Escaut;417;121.0;39.0;184.0;73.0;Extrême-Droite
59162;Crochte;414;160.0;44.0;135.0;75.0;Centre
59163;Croix;10183;4063.0;729.0;2430.0;2961.0;Centre
59164;Croix-Caluyau;152;50.0;6.0;70.0;26.0;Extrême-Droite
59165;Cuincy;3663;1111.0;162.0;1318.0;1072.0;Extrême-Droite
59166;Curgies;806;309.0;36.0;295.0;166.0;Centre
59167;Cuvillers;117;32.0;18.0;52.0;15.0;Extrême-Droite
59168;Cysoing;3013;1341.0;213.0;836.0;623.0;Centre
59169;Damousies;123;42.0;11.0;58.0;12.0;Extrême-Droite
59170;Dechy;2459;443.0;53.0;1173.0;790.0;Extrême-Droite
59171;Dehéries;29;17.0;0.0;10.0;2.0;Centre
59172;Denain;7132;1204.0;154.0;3262.0;2512.0;Extrême-Droite
59173;Deûlémont;1122;456.0;91.0;380.0;195.0;Centre
59174;Dimechaux;182;70.0;15.0;78.0;19.0;Extrême-Droite
59175;Dimont;190;76.0;21.0;61.0;32.0;Centre
59176;Doignies;225;63.0;13.0;119.0;30.0;Extrême-Droite
59177;Dompierre-sur-Helpe;462;127.0;33.0;202.0;100.0;Extrême-Droite
59178;Douai;16947;4879.0;798.0;5746.0;5524.0;Extrême-Droite
59179;Douchy-les-Mines;4726;753.0;109.0;2290.0;1574.0;Extrême-Droite
59180;Le Doulieu;916;364.0;58.0;318.0;176.0;Centre
59181;Dourlers;321;111.0;32.0;137.0;41.0;Extrême-Droite
59182;Drincham;158;50.0;11.0;53.0;44.0;Extrême-Droite
59183;Dunkerque;41767;13417.0;1905.0;14913.0;11532.0;Extrême-Droite
59184;Ebblinghem;375;114.0;20.0;166.0;75.0;Extrême-Droite
59185;Ecaillon;977;237.0;26.0;467.0;247.0;Extrême-Droite
59186;Eccles;49;14.0;8.0;18.0;9.0;Extrême-Droite
59187;Eclaibes;186;67.0;19.0;72.0;28.0;Extrême-Droite
59188;Ecuélin;72;17.0;3.0;43.0;9.0;Extrême-Droite
59189;Eecke;761;278.0;66.0;276.0;141.0;Centre
59190;Elesmes;583;176.0;32.0;267.0;108.0;Extrême-Droite
59191;Elincourt;344;87.0;13.0;200.0;44.0;Extrême-Droite
59192;Emerchicourt;509;81.0;21.0;244.0;163.0;Extrême-Droite
59193;Emmerin;1882;788.0;101.0;515.0;478.0;Centre
59194;Englefontaine;731;204.0;37.0;326.0;164.0;Extrême-Droite
59195;Englos;387;183.0;30.0;107.0;67.0;Centre
59196;Ennetières-en-Weppes;853;437.0;80.0;215.0;121.0;Centre
59197;Ennevelin;1510;677.0;100.0;427.0;306.0;Centre
59198;Eppe-Sauvage;98;25.0;9.0;35.0;29.0;Extrême-Droite
59199;Erchin;435;165.0;35.0;153.0;82.0;Centre
59200;Eringhem;292;82.0;23.0;138.0;49.0;Extrême-Droite
59201;Erquinghem-le-Sec;380;184.0;31.0;100.0;65.0;Centre
59202;Erquinghem-Lys;2889;1068.0;135.0;1033.0;653.0;Centre
59203;Erre;895;211.0;39.0;443.0;202.0;Extrême-Droite
59204;Escarmain;309;74.0;26.0;146.0;63.0;Extrême-Droite
59205;Escaudain;3984;645.0;109.0;2027.0;1203.0;Extrême-Droite
59206;Escaudoeuvres;1637;448.0;75.0;711.0;403.0;Extrême-Droite
59207;Escautpont;2152;402.0;44.0;1090.0;616.0;Extrême-Droite
59208;Escobecques;230;120.0;27.0;54.0;29.0;Centre
59209;Esnes;371;97.0;18.0;192.0;64.0;Extrême-Droite
59210;Esquelbecq;1324;501.0;93.0;449.0;281.0;Centre
59211;Esquerchin;496;159.0;24.0;213.0;100.0;Extrême-Droite
59212;Estaires;3744;1108.0;183.0;1727.0;726.0;Extrême-Droite
59213;Estourmel;296;102.0;26.0;114.0;54.0;Extrême-Droite
59214;Estrées;687;191.0;32.0;316.0;148.0;Extrême-Droite
59215;Estreux;621;251.0;44.0;195.0;131.0;Centre
59216;Eswars;230;68.0;15.0;100.0;47.0;Extrême-Droite
59217;Eth;213;83.0;22.0;83.0;25.0;Centre
59218;Etroeungt;668;221.0;59.0;298.0;90.0;Extrême-Droite
59219;Estrun;434;106.0;31.0;222.0;75.0;Extrême-Droite
59220;Faches-Thumesnil;8740;2930.0;317.0;2078.0;3415.0;Gauche
59221;Famars;1309;532.0;79.0;425.0;273.0;Centre
59222;Faumont;1402;587.0;62.0;501.0;252.0;Centre
59223;Le Favril;284;86.0;11.0;125.0;62.0;Extrême-Droite
59224;Féchain;877;221.0;28.0;452.0;176.0;Extrême-Droite
59225;Feignies;3105;688.0;109.0;1442.0;866.0;Extrême-Droite
59226;Felleries;693;198.0;42.0;301.0;152.0;Extrême-Droite
59227;Fenain;2904;591.0;80.0;1466.0;767.0;Extrême-Droite
59228;Férin;921;297.0;61.0;381.0;182.0;Extrême-Droite
59229;Féron;331;118.0;26.0;117.0;70.0;Centre
59230;Ferrière-la-Grande;2579;584.0;113.0;1340.0;542.0;Extrême-Droite
59231;Ferrière-la-Petite;561;126.0;26.0;276.0;133.0;Extrême-Droite
59232;La Flamengrie;258;96.0;19.0;93.0;50.0;Centre
59233;Flaumont-Waudrechies;195;51.0;10.0;90.0;44.0;Extrême-Droite
59234;Flers-en-Escrebieux;2588;539.0;91.0;1188.0;770.0;Extrême-Droite
59236;Flesquières;153;47.0;9.0;65.0;32.0;Extrême-Droite
59237;Flêtre;563;186.0;50.0;225.0;102.0;Extrême-Droite
59238;Flines-lès-Mortagne;829;250.0;29.0;319.0;231.0;Extrême-Droite
59239;Flines-lez-Raches;3241;1090.0;160.0;1295.0;696.0;Extrême-Droite
59240;Floursies;90;34.0;4.0;35.0;17.0;Extrême-Droite
59241;Floyon;247;76.0;15.0;122.0;34.0;Extrême-Droite
59242;Fontaine-au-Bois;433;117.0;25.0;225.0;66.0;Extrême-Droite
59243;Fontaine-au-Pire;603;144.0;26.0;319.0;114.0;Extrême-Droite
59244;Fontaine-Notre-Dame;1010;294.0;72.0;459.0;185.0;Extrême-Droite
59246;Forest-en-Cambrésis;310;88.0;29.0;150.0;43.0;Extrême-Droite
59247;Forest-sur-Marque;980;486.0;34.0;237.0;223.0;Centre
59249;Fourmies;5342;1310.0;213.0;2668.0;1151.0;Extrême-Droite
59250;Fournes-en-Weppes;1382;694.0;123.0;350.0;215.0;Centre
59251;Frasnoy;215;64.0;10.0;95.0;46.0;Extrême-Droite
59252;Frelinghien;1550;689.0;96.0;519.0;246.0;Centre
59253;Fresnes-sur-Escaut;3204;611.0;77.0;1594.0;922.0;Extrême-Droite
59254;Fressain;543;164.0;24.0;260.0;95.0;Extrême-Droite
59255;Fressies;350;73.0;21.0;204.0;52.0;Extrême-Droite
59256;Fretin;1910;771.0;106.0;516.0;517.0;Centre
59257;Fromelles;695;304.0;60.0;220.0;111.0;Centre
59258;Genech;1535;748.0;96.0;377.0;314.0;Centre
59259;Ghissignies;332;131.0;21.0;110.0;70.0;Centre
59260;Ghyvelde;2505;744.0;160.0;1077.0;524.0;Extrême-Droite
59261;Glageon;787;214.0;43.0;404.0;126.0;Extrême-Droite
59262;Godewaersvelde;1195;424.0;76.0;414.0;281.0;Centre
59263;Goeulzin;664;209.0;28.0;308.0;119.0;Extrême-Droite
59264;Gognies-Chaussée;353;107.0;17.0;157.0;72.0;Extrême-Droite
59265;Gommegnies;1344;442.0;75.0;521.0;306.0;Extrême-Droite
59266;Gondecourt;2533;1046.0;142.0;779.0;566.0;Centre
59267;Gonnelieu;176;41.0;10.0;94.0;31.0;Extrême-Droite
59268;La Gorgue;3070;893.0;153.0;1420.0;604.0;Extrême-Droite
59269;Gouzeaucourt;787;274.0;35.0;333.0;145.0;Extrême-Droite
59270;Grand-Fayt;281;67.0;15.0;123.0;76.0;Extrême-Droite
59271;Grande-Synthe;9117;1626.0;240.0;2907.0;4344.0;Gauche
59272;Grand-Fort-Philippe;2817;648.0;124.0;1491.0;554.0;Extrême-Droite
59273;Gravelines;6424;1623.0;267.0;2994.0;1540.0;Extrême-Droite
59274;La Groise;261;74.0;10.0;124.0;53.0;Extrême-Droite
59275;Gruson;867;488.0;84.0;165.0;130.0;Centre
59276;Guesnain;2522;476.0;61.0;1129.0;856.0;Extrême-Droite
59277;Gussignies;127;55.0;4.0;39.0;29.0;Centre
59278;Hallennes-lez-Haubourdin;2573;907.0;131.0;879.0;656.0;Centre
59279;Halluin;10116;3339.0;450.0;3755.0;2572.0;Extrême-Droite
59280;Hamel;490;108.0;29.0;252.0;101.0;Extrême-Droite
59281;Hantay;694;242.0;36.0;246.0;170.0;Extrême-Droite
59282;Hardifort;263;73.0;33.0;97.0;60.0;Extrême-Droite
59283;Hargnies;355;112.0;26.0;174.0;43.0;Extrême-Droite
59284;Hasnon;2275;623.0;84.0;854.0;714.0;Extrême-Droite
59285;Haspres;1441;347.0;56.0;710.0;328.0;Extrême-Droite
59286;Haubourdin;6781;2139.0;290.0;2456.0;1896.0;Extrême-Droite
59287;Haucourt-en-Cambrésis;125;26.0;7.0;76.0;16.0;Extrême-Droite
59288;Haulchin;1225;258.0;41.0;605.0;321.0;Extrême-Droite
59289;Haussy;791;215.0;27.0;374.0;175.0;Extrême-Droite
59290;Haut-Lieu;231;64.0;15.0;107.0;45.0;Extrême-Droite
59291;Hautmont;5713;1089.0;207.0;2782.0;1635.0;Extrême-Droite
59292;Haveluy;1649;235.0;48.0;799.0;567.0;Extrême-Droite
59293;Haverskerque;815;287.0;36.0;337.0;155.0;Extrême-Droite
59294;Haynecourt;215;54.0;24.0;94.0;43.0;Extrême-Droite
59295;Hazebrouck;11730;3879.0;657.0;4397.0;2797.0;Extrême-Droite
59296;Hecq;217;64.0;10.0;94.0;49.0;Extrême-Droite
59297;Hélesmes;1068;259.0;30.0;551.0;228.0;Extrême-Droite
59299;Hem;9922;3844.0;578.0;2190.0;3310.0;Centre
59300;Hem-Lenglet;330;75.0;26.0;169.0;60.0;Extrême-Droite
59301;Hergnies;2253;592.0;101.0;1033.0;527.0;Extrême-Droite
59302;Hérin;2097;474.0;69.0;1016.0;538.0;Extrême-Droite
59303;Herlies;1425;601.0;101.0;446.0;277.0;Centre
59304;Herrin;259;130.0;18.0;66.0;45.0;Centre
59305;Herzeele;999;369.0;80.0;400.0;150.0;Extrême-Droite
59306;Hestrud;124;42.0;12.0;45.0;25.0;Extrême-Droite
59307;Holque;525;115.0;28.0;274.0;108.0;Extrême-Droite
59308;Hondeghem;620;288.0;46.0;170.0;116.0;Centre
59309;Hondschoote;2043;598.0;115.0;899.0;431.0;Extrême-Droite
59310;Hon-Hergies;355;107.0;33.0;156.0;59.0;Extrême-Droite
59311;Honnechy;266;40.0;23.0;166.0;37.0;Extrême-Droite
59312;Honnecourt-sur-Escaut;376;96.0;19.0;192.0;69.0;Extrême-Droite
59313;Hordain;867;189.0;34.0;446.0;198.0;Extrême-Droite
59314;Hornaing;1982;418.0;62.0;966.0;536.0;Extrême-Droite
59315;Houdain-lez-Bavay;446;130.0;29.0;201.0;86.0;Extrême-Droite
59316;Houplin-Ancoisne;2067;802.0;107.0;701.0;457.0;Centre
59317;Houplines;3917;1181.0;168.0;1487.0;1081.0;Extrême-Droite
59318;Houtkerque;556;177.0;52.0;237.0;90.0;Extrême-Droite
59319;Hoymille;2036;766.0;125.0;789.0;356.0;Extrême-Droite
59320;Illies;903;316.0;40.0;372.0;175.0;Extrême-Droite
59321;Inchy;354;86.0;29.0;186.0;53.0;Extrême-Droite
59322;Iwuy;1764;382.0;77.0;1009.0;296.0;Extrême-Droite
59323;Jenlain;693;259.0;53.0;247.0;134.0;Centre
59324;Jeumont;3922;801.0;140.0;1771.0;1210.0;Extrême-Droite
59325;Jolimetz;581;206.0;38.0;221.0;116.0;Extrême-Droite
59326;Killem;608;181.0;28.0;293.0;106.0;Extrême-Droite
59327;Lallaing;3263;602.0;115.0;1767.0;779.0;Extrême-Droite
59328;Lambersart;15268;7467.0;1047.0;2751.0;4003.0;Centre
59329;Lambres-lez-Douai;2599;788.0;150.0;1071.0;590.0;Extrême-Droite
59330;Landas;1618;644.0;128.0;532.0;314.0;Centre
59331;Landrecies;1769;432.0;100.0;853.0;384.0;Extrême-Droite
59332;Lannoy;723;238.0;35.0;236.0;214.0;Centre
59333;Larouillies;148;54.0;12.0;61.0;21.0;Extrême-Droite
59334;Lauwin-Planque;1030;299.0;48.0;417.0;266.0;Extrême-Droite
59335;Lecelles;1841;696.0;94.0;592.0;459.0;Centre
59336;Lécluse;749;166.0;41.0;391.0;151.0;Extrême-Droite
59337;Lederzeele;423;147.0;27.0;185.0;64.0;Extrême-Droite
59338;Ledringhem;419;153.0;39.0;160.0;67.0;Extrême-Droite
59339;Leers;5763;2123.0;307.0;2040.0;1293.0;Centre
59340;Leffrinckoucke;2682;931.0;152.0;960.0;639.0;Extrême-Droite
59341;Lesdain;237;75.0;17.0;101.0;44.0;Extrême-Droite
59342;Lez-Fontaine;141;51.0;9.0;51.0;30.0;Centre
59343;Lesquin;4607;1870.0;208.0;1427.0;1102.0;Centre
59344;Leval;1302;268.0;40.0;587.0;407.0;Extrême-Droite
59345;Lewarde;1294;269.0;40.0;558.0;427.0;Extrême-Droite
59346;Lezennes;1916;648.0;60.0;451.0;757.0;Gauche
59347;Liessies;293;80.0;18.0;115.0;80.0;Extrême-Droite
59348;Lieu-Saint-Amand;869;181.0;41.0;445.0;202.0;Extrême-Droite
59349;Ligny-en-Cambrésis;979;241.0;52.0;531.0;155.0;Extrême-Droite
59350;Lille;88327;29909.0;3179.0;14305.0;40934.0;Gauche
59351;Limont-Fontaine;354;106.0;21.0;172.0;55.0;Extrême-Droite
59352;Linselles;4910;2299.0;292.0;1557.0;762.0;Centre
59353;Locquignol;188;49.0;17.0;85.0;37.0;Extrême-Droite
59354;Loffre;484;176.0;12.0;187.0;109.0;Extrême-Droite
59356;Lompret;1454;768.0;141.0;304.0;241.0;Centre
59357;La Longueville;1157;354.0;64.0;526.0;213.0;Extrême-Droite
59358;Looberghe;715;198.0;52.0;341.0;124.0;Extrême-Droite
59359;Loon-Plage;3423;896.0;155.0;1717.0;655.0;Extrême-Droite
59360;Loos;8469;2423.0;336.0;2454.0;3256.0;Gauche
59361;Lourches;1486;211.0;26.0;710.0;539.0;Extrême-Droite
59363;Louvignies-Quesnoy;532;155.0;31.0;224.0;122.0;Extrême-Droite
59364;Louvil;565;328.0;47.0;95.0;95.0;Centre
59365;Louvroil;2346;334.0;61.0;868.0;1083.0;Gauche
59366;Lynde;502;164.0;36.0;198.0;104.0;Extrême-Droite
59367;Lys-lez-Lannoy;6564;2253.0;333.0;2190.0;1788.0;Centre
59368;La Madeleine;11368;5123.0;664.0;2218.0;3363.0;Centre
59369;Maing;2147;623.0;102.0;825.0;597.0;Extrême-Droite
59370;Mairieux;374;125.0;26.0;163.0;60.0;Extrême-Droite
59371;Le Maisnil;429;232.0;34.0;102.0;61.0;Centre
59372;Malincourt;274;89.0;30.0;126.0;29.0;Extrême-Droite
59374;Marbaix;274;75.0;23.0;120.0;56.0;Extrême-Droite
59375;Marchiennes;2628;828.0;119.0;1085.0;596.0;Extrême-Droite
59377;Marcoing;1150;287.0;69.0;550.0;244.0;Extrême-Droite
59378;Marcq-en-Baroeul;21930;10906.0;2246.0;4304.0;4474.0;Centre
59379;Marcq-en-Ostrevent;402;97.0;20.0;212.0;73.0;Extrême-Droite
59381;Maresches;512;190.0;37.0;166.0;119.0;Centre
59382;Maretz;679;153.0;34.0;380.0;112.0;Extrême-Droite
59383;Marly;5618;1501.0;226.0;2006.0;1885.0;Extrême-Droite
59384;Maroilles;841;255.0;55.0;373.0;158.0;Extrême-Droite
59385;Marpent;1120;230.0;41.0;579.0;270.0;Extrême-Droite
59386;Marquette-lez-Lille;5672;2298.0;256.0;1661.0;1457.0;Centre
59387;Marquette-en-Ostrevant;937;210.0;35.0;502.0;190.0;Extrême-Droite
59388;Marquillies;1159;431.0;61.0;364.0;303.0;Centre
59389;Masnières;1388;335.0;62.0;616.0;375.0;Extrême-Droite
59390;Masny;2056;429.0;46.0;945.0;636.0;Extrême-Droite
59391;Mastaing;555;153.0;20.0;274.0;108.0;Extrême-Droite
59392;Maubeuge;11389;2413.0;369.0;4148.0;4459.0;Gauche
59393;Maulde;561;148.0;24.0;204.0;185.0;Extrême-Droite
59394;Maurois;207;53.0;3.0;120.0;31.0;Extrême-Droite
59395;Mazinghien;156;35.0;13.0;86.0;22.0;Extrême-Droite
59396;Mecquignies;389;106.0;32.0;193.0;58.0;Extrême-Droite
59397;Merckeghem;373;120.0;24.0;173.0;56.0;Extrême-Droite
59398;Mérignies;2188;1160.0;168.0;583.0;277.0;Centre
59399;Merris;647;243.0;45.0;236.0;123.0;Centre
59400;Merville;5187;1322.0;249.0;2487.0;1129.0;Extrême-Droite
59401;Méteren;1342;570.0;84.0;454.0;234.0;Centre
59402;Millam;502;152.0;41.0;227.0;82.0;Extrême-Droite
59403;Millonfosse;444;149.0;11.0;150.0;134.0;Extrême-Droite
59405;Moeuvres;244;48.0;19.0;139.0;38.0;Extrême-Droite
59406;Monceau-Saint-Waast;221;78.0;13.0;95.0;35.0;Extrême-Droite
59407;Monchaux-sur-Ecaillon;396;139.0;15.0;177.0;65.0;Extrême-Droite
59408;Moncheaux;1004;424.0;60.0;320.0;200.0;Centre
59409;Monchecourt;1324;257.0;59.0;690.0;318.0;Extrême-Droite
59410;Mons-en-Baroeul;8843;2742.0;340.0;1888.0;3873.0;Gauche
59411;Mons-en-Pévèle;1304;598.0;83.0;360.0;263.0;Centre
59412;Montay;160;39.0;5.0;83.0;33.0;Extrême-Droite
59413;Montigny-en-Cambrésis;345;103.0;28.0;164.0;50.0;Extrême-Droite
59414;Montigny-en-Ostrevent;2430;557.0;76.0;1104.0;693.0;Extrême-Droite
59415;Montrécourt;148;45.0;6.0;64.0;33.0;Extrême-Droite
59416;Morbecque;1605;563.0;113.0;599.0;330.0;Extrême-Droite
59418;Mortagne-du-Nord;712;142.0;19.0;313.0;238.0;Extrême-Droite
59419;Mouchin;843;364.0;63.0;263.0;153.0;Centre
59420;Moustier-en-Fagne;30;11.0;3.0;6.0;10.0;Centre
59421;Mouvaux;7748;3988.0;785.0;1771.0;1204.0;Centre
59422;Naves;398;113.0;21.0;188.0;76.0;Extrême-Droite
59423;Neuf-Berquin;816;225.0;42.0;356.0;193.0;Extrême-Droite
59424;Neuf-Mesnil;637;119.0;30.0;331.0;157.0;Extrême-Droite
59425;Neuville-en-Avesnois;173;59.0;6.0;62.0;46.0;Extrême-Droite
59426;Neuville-en-Ferrain;5877;2365.0;336.0;2061.0;1115.0;Centre
59427;La Neuville;397;159.0;32.0;137.0;69.0;Centre
59428;Neuville-Saint-Rémy;1950;553.0;97.0;909.0;391.0;Extrême-Droite
59429;Neuville-sur-Escaut;1404;262.0;23.0;706.0;413.0;Extrême-Droite
59430;Neuvilly;568;106.0;42.0;320.0;100.0;Extrême-Droite
59431;Nieppe;4379;1561.0;275.0;1596.0;947.0;Extrême-Droite
59432;Niergnies;345;125.0;32.0;126.0;62.0;Extrême-Droite
59433;Nieurlet;559;127.0;48.0;279.0;105.0;Extrême-Droite
59434;Nivelle;873;269.0;33.0;316.0;255.0;Extrême-Droite
59435;Nomain;1618;696.0;128.0;479.0;315.0;Centre
59436;Noordpeene;495;161.0;39.0;189.0;106.0;Extrême-Droite
59437;Noyelles-lès-Seclin;544;250.0;34.0;125.0;135.0;Centre
59438;Noyelles-sur-Escaut;493;139.0;25.0;236.0;93.0;Extrême-Droite
59439;Noyelles-sur-Sambre;177;57.0;14.0;67.0;39.0;Extrême-Droite
59440;Noyelles-sur-Selle;391;70.0;34.0;204.0;83.0;Extrême-Droite
59441;Obies;394;149.0;30.0;154.0;61.0;Extrême-Droite
59442;Obrechies;196;59.0;9.0;95.0;33.0;Extrême-Droite
59443;Ochtezeele;206;77.0;20.0;90.0;19.0;Extrême-Droite
59444;Odomez;456;101.0;23.0;209.0;123.0;Extrême-Droite
59445;Ohain;622;151.0;28.0;318.0;125.0;Extrême-Droite
59446;Oisy;370;118.0;19.0;151.0;82.0;Extrême-Droite
59447;Onnaing;4096;854.0;119.0;1896.0;1227.0;Extrême-Droite
59448;Oost-Cappel;258;78.0;18.0;121.0;41.0;Extrême-Droite
59449;Orchies;4863;1537.0;238.0;1855.0;1233.0;Extrême-Droite
59450;Ors;389;100.0;17.0;177.0;95.0;Extrême-Droite
59451;Orsinval;374;135.0;34.0;127.0;78.0;Centre
59452;Ostricourt;2760;575.0;93.0;1080.0;1012.0;Extrême-Droite
59453;Oudezeele;417;150.0;28.0;160.0;79.0;Extrême-Droite
59454;Oxelaëre;313;123.0;37.0;102.0;51.0;Centre
59455;Paillencourt;603;181.0;32.0;291.0;99.0;Extrême-Droite
59456;Pecquencourt;3029;571.0;92.0;1529.0;837.0;Extrême-Droite
59457;Pérenchies;4353;1594.0;211.0;1474.0;1074.0;Centre
59458;Péronne-en-Mélantois;634;288.0;52.0;185.0;109.0;Centre
59459;Petite-Forêt;2850;624.0;84.0;1346.0;796.0;Extrême-Droite
59461;Petit-Fayt;194;48.0;17.0;102.0;27.0;Extrême-Droite
59462;Phalempin;3007;1284.0;234.0;834.0;655.0;Centre
59463;Pitgam;590;207.0;38.0;267.0;78.0;Extrême-Droite
59464;Poix-du-Nord;1126;244.0;39.0;628.0;215.0;Extrême-Droite
59465;Pommereuil;404;92.0;18.0;233.0;61.0;Extrême-Droite
59466;Pont-à-Marcq;1751;740.0;85.0;549.0;377.0;Centre
59467;Pont-sur-Sambre;1239;345.0;59.0;555.0;280.0;Extrême-Droite
59468;Potelle;285;96.0;21.0;96.0;72.0;Centre
59469;Pradelles;261;98.0;21.0;98.0;44.0;Centre
59470;Prémesques;1273;575.0;91.0;359.0;248.0;Centre
59471;Préseau;1229;411.0;71.0;476.0;271.0;Extrême-Droite
59472;Preux-au-Bois;483;132.0;28.0;204.0;119.0;Extrême-Droite
59473;Preux-au-Sart;175;63.0;18.0;65.0;29.0;Extrême-Droite
59474;Prisches;589;153.0;55.0;260.0;121.0;Extrême-Droite
59475;Prouvy;1278;285.0;34.0;546.0;413.0;Extrême-Droite
59476;Proville;1992;679.0;147.0;815.0;351.0;Extrême-Droite
59477;Provin;2389;666.0;113.0;1095.0;515.0;Extrême-Droite
59478;Quaëdypre;699;250.0;58.0;289.0;102.0;Extrême-Droite
59479;Quarouble;1680;414.0;61.0;814.0;391.0;Extrême-Droite
59480;Quérénaing;526;189.0;27.0;193.0;117.0;Extrême-Droite
59481;Le Quesnoy;2400;650.0;121.0;975.0;654.0;Extrême-Droite
59482;Quesnoy-sur-Deûle;3885;1671.0;238.0;1195.0;781.0;Centre
59483;Quiévelon;81;27.0;9.0;39.0;6.0;Extrême-Droite
59484;Quiévrechain;2401;460.0;79.0;1017.0;845.0;Extrême-Droite
59485;Quiévy;990;231.0;37.0;537.0;185.0;Extrême-Droite
59486;Râches;1452;436.0;70.0;640.0;306.0;Extrême-Droite
59487;Radinghem-en-Weppes;995;503.0;77.0;275.0;140.0;Centre
59488;Raillencourt-Sainte-Olle;1333;460.0;69.0;578.0;226.0;Extrême-Droite
59489;Raimbeaucourt;2233;648.0;104.0;998.0;483.0;Extrême-Droite
59490;Rainsars;131;27.0;12.0;70.0;22.0;Extrême-Droite
59491;Raismes;6047;1046.0;137.0;2699.0;2165.0;Extrême-Droite
59492;Ramillies;359;88.0;15.0;184.0;72.0;Extrême-Droite
59493;Ramousies;127;34.0;4.0;66.0;23.0;Extrême-Droite
59494;Raucourt-au-Bois;83;26.0;4.0;33.0;20.0;Extrême-Droite
59495;Recquignies;1064;191.0;37.0;586.0;250.0;Extrême-Droite
59496;Rejet-de-Beaulieu;137;32.0;13.0;78.0;14.0;Extrême-Droite
59497;Renescure;1318;492.0;75.0;559.0;192.0;Extrême-Droite
59498;Reumont;205;59.0;13.0;92.0;41.0;Extrême-Droite
59499;Rexpoëde;1119;356.0;76.0;452.0;235.0;Extrême-Droite
59500;Ribécourt-la-Tour;232;69.0;17.0;107.0;39.0;Extrême-Droite
59501;Rieulay;751;242.0;25.0;301.0;183.0;Extrême-Droite
59502;Rieux-en-Cambrésis;802;171.0;47.0;363.0;221.0;Extrême-Droite
59503;Robersart;119;35.0;10.0;57.0;17.0;Extrême-Droite
59504;Roeulx;1919;354.0;38.0;989.0;538.0;Extrême-Droite
59505;Rombies-et-Marchipont;436;127.0;30.0;206.0;73.0;Extrême-Droite
59506;Romeries;281;98.0;17.0;111.0;55.0;Extrême-Droite
59507;Ronchin;8845;2952.0;354.0;2130.0;3409.0;Gauche
59508;Roncq;7700;3269.0;498.0;2371.0;1562.0;Centre
59509;Roost-Warendin;3362;801.0;129.0;1597.0;835.0;Extrême-Droite
59511;Rosult;1227;465.0;74.0;370.0;318.0;Centre
59512;Roubaix;27598;6455.0;816.0;4898.0;15429.0;Gauche
59513;Roucourt;301;82.0;21.0;120.0;78.0;Extrême-Droite
59514;Rousies;2107;531.0;109.0;1016.0;451.0;Extrême-Droite
59515;Rouvignies;374;81.0;14.0;173.0;106.0;Extrême-Droite
59516;Rubrouck;574;223.0;46.0;192.0;113.0;Centre
59517;Les Rues-des-Vignes;411;132.0;21.0;177.0;81.0;Extrême-Droite
59518;Ruesnes;261;95.0;15.0;103.0;48.0;Extrême-Droite
59519;Rumegies;1049;346.0;40.0;396.0;267.0;Extrême-Droite
59520;Rumilly-en-Cambrésis;852;249.0;30.0;353.0;220.0;Extrême-Droite
59521;Sailly-lez-Cambrai;227;73.0;17.0;89.0;48.0;Extrême-Droite
59522;Sailly-lez-Lannoy;1266;698.0;81.0;274.0;213.0;Centre
59523;Sainghin-en-Mélantois;1775;885.0;164.0;405.0;321.0;Centre
59524;Sainghin-en-Weppes;3230;1241.0;171.0;1107.0;711.0;Centre
59525;Sains-du-Nord;1347;313.0;74.0;672.0;288.0;Extrême-Droite
59526;Saint-Amand-les-Eaux;8569;2122.0;270.0;2906.0;3271.0;Gauche
59527;Saint-André-lez-Lille;6329;2782.0;297.0;1462.0;1788.0;Centre
59528;Saint-Aubert;861;208.0;50.0;445.0;158.0;Extrême-Droite
59529;Saint-Aubin;188;60.0;12.0;80.0;36.0;Extrême-Droite
59530;Saint-Aybert;186;46.0;9.0;89.0;42.0;Extrême-Droite
59531;Saint-Benin;181;40.0;14.0;86.0;41.0;Extrême-Droite
59532;Saint-Georges-sur-l'Aa;193;72.0;6.0;72.0;43.0;Centre
59533;Saint-Hilaire-lez-Cambrai;878;202.0;50.0;449.0;177.0;Extrême-Droite
59534;Saint-Hilaire-sur-Helpe;420;128.0;25.0;166.0;101.0;Extrême-Droite
59535;Saint-Jans-Cappel;1052;454.0;78.0;317.0;203.0;Centre
59536;Sainte-Marie-Cappel;586;249.0;48.0;177.0;112.0;Centre
59537;Saint-Martin-sur-Ecaillon;317;113.0;16.0;103.0;85.0;Centre
59538;Saint-Momelin;232;53.0;13.0;110.0;56.0;Extrême-Droite
59539;Saint-Pierre-Brouck;579;189.0;37.0;241.0;112.0;Extrême-Droite
59541;Saint-Python;555;128.0;28.0;263.0;136.0;Extrême-Droite
59542;Saint-Remy-Chaussée;257;53.0;18.0;129.0;57.0;Extrême-Droite
59543;Saint-Remy-du-Nord;611;150.0;40.0;326.0;95.0;Extrême-Droite
59544;Saint-Saulve;5772;1894.0;340.0;2131.0;1407.0;Extrême-Droite
59545;Saint-Souplet;674;134.0;54.0;377.0;109.0;Extrême-Droite
